_id,Season,AwayTeam,HomeTeam,MatchDate,Date,FTR,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,League,HomeResultScore,AwayResultScore,HDI,ADI,HGL5,AGL5,HTHF5,ATAF5,HDIL5,ADIL5,HTFL5,ATFL5,HT_PTS_HOME,HT_PTS_AWAY,HTSP,AT_PTS_AWAY,AT_PTS_HOME,ATSP,HTASG,ATASG,SGD
"ObjectId(""682b8a710b6a9f2c872ef2bf"")",2425,Brentford,Chelsea,2024-12-15T00:00:00.000Z,15/12/2024,H,2,1,1.0,0.0,26.0,9.0,8.0,4.0,8.0,5.0,11.0,7.0,0.0,2.0,1.0,0.0,E0,3,0,25.0,10.0,11.0,4.0,11.0,1.0,105.0,55.0,13.0,10.0,38,11,49,24,27,51,34,25,9
"ObjectId(""682b8a710b6a9f2c872ef2c1"")",2425,Brentford,Ipswich,2025-05-10T00:00:00.000Z,10/05/2025,A,0,1,0.0,1.0,11.0,15.0,4.0,5.0,5.0,6.0,6.0,12.0,2.0,4.0,0.0,0.0,E0,0,3,10.0,20.0,5.0,10.0,0.0,10.0,50.0,45.0,2.0,11.0,7,40,47,24,27,51,13,25,-12
"ObjectId(""682b8a710b6a9f2c872ef2c3"")",2425,Brentford,Aston Villa,2024-12-04T00:00:00.000Z,04/12/2024,H,3,1,3.0,0.0,20.0,9.0,10.0,1.0,10.0,5.0,11.0,15.0,2.0,2.0,0.0,0.0,E0,3,0,10.0,10.0,9.0,4.0,9.0,1.0,75.0,50.0,2.0,10.0,37,10,47,24,27,51,32,25,7
"ObjectId(""682b8a710b6a9f2c872ef2c6"")",2425,Brentford,Fulham,2024-11-04T00:00:00.000Z,04/11/2024,H,2,1,0.0,1.0,26.0,5.0,12.0,2.0,11.0,3.0,3.0,10.0,2.0,1.0,0.0,0.0,E0,3,0,10.0,5.0,7.0,3.0,7.0,0.0,90.0,35.0,7.0,7.0,26,23,49,24,27,51,27,25,2
"ObjectId(""682b8a710b6a9f2c872ef2c9"")",2425,Brentford,Everton,2024-11-23T00:00:00.000Z,23/11/2024,D,0,0,0.0,0.0,27.0,9.0,5.0,2.0,10.0,4.0,8.0,10.0,0.0,0.0,0.0,1.0,E0,1,1,0.0,25.0,5.0,4.0,5.0,0.0,60.0,40.0,6.0,9.0,21,24,45,24,27,51,24,25,-1
"ObjectId(""682b8a710b6a9f2c872ef2cb"")",2425,Brentford,Southampton,2025-01-04T00:00:00.000Z,04/01/2025,A,0,5,0.0,1.0,8.0,20.0,1.0,11.0,2.0,2.0,10.0,4.0,2.0,0.0,0.0,0.0,E0,0,3,10.0,0.0,4.0,3.0,3.0,2.0,75.0,60.0,1.0,4.0,6,45,51,24,27,51,12,25,-13
"ObjectId(""682b8a710b6a9f2c872ef2cd"")",2425,Brentford,Leicester,2025-02-21T00:00:00.000Z,21/02/2025,A,0,4,0.0,3.0,8.0,14.0,3.0,6.0,5.0,6.0,10.0,10.0,4.0,0.0,0.0,0.0,E0,0,3,20.0,0.0,0.0,9.0,0.0,10.0,45.0,35.0,3.0,7.0,12,39,51,24,27,51,13,25,-12
"ObjectId(""682b8a710b6a9f2c872ef2cf"")",2425,Brentford,Man United,2024-10-19T00:00:00.000Z,19/10/2024,H,2,1,0.0,1.0,23.0,8.0,11.0,2.0,9.0,2.0,14.0,5.0,2.0,2.0,0.0,0.0,E0,3,0,10.0,10.0,0.0,2.0,0.0,0.0,70.0,25.0,5.0,7.0,18,30,48,24,27,51,20,25,-5
"ObjectId(""682b8a710b6a9f2c872ef2d1"")",2425,Brentford,Tottenham,2024-09-21T00:00:00.000Z,21/09/2024,H,3,1,2.0,1.0,23.0,6.0,10.0,6.0,9.0,4.0,11.0,9.0,3.0,1.0,0.0,0.0,E0,3,0,15.0,5.0,4.0,1.0,3.0,0.0,25.0,20.0,4.0,6.0,21,30,51,24,27,51,34,25,9
"ObjectId(""682b8a710b6a9f2c872ef2d3"")",2425,Brentford,Bournemouth,2025-03-15T00:00:00.000Z,15/03/2025,A,1,2,1.0,1.0,17.0,10.0,5.0,4.0,4.0,3.0,13.0,7.0,3.0,0.0,0.0,0.0,E0,0,3,15.0,0.0,6.0,12.0,7.0,13.0,80.0,25.0,4.0,7.0,25,25,50,24,27,51,21,25,-4
"ObjectId(""682b8a710b6a9f2c872ef2d5"")",2425,Brentford,Crystal Palace,2025-01-26T00:00:00.000Z,26/01/2025,A,1,2,0.0,0.0,16.0,13.0,5.0,6.0,4.0,7.0,8.0,11.0,2.0,2.0,0.0,0.0,E0,0,3,10.0,10.0,7.0,7.0,6.0,5.0,40.0,55.0,11.0,5.0,22,25,47,24,27,51,20,25,-5
"ObjectId(""682b8a710b6a9f2c872ef2d7"")",2425,Brentford,Nott'm Forest,2025-05-01T00:00:00.000Z,01/05/2025,A,0,2,0.0,1.0,14.0,11.0,5.0,3.0,4.0,5.0,10.0,12.0,3.0,5.0,0.0,0.0,E0,0,3,15.0,25.0,9.0,9.0,10.0,10.0,30.0,25.0,9.0,8.0,32,17,49,24,27,51,26,25,1
"ObjectId(""682b8a710b6a9f2c872ef2e1"")",2425,Celta,Osasuna,2024-09-01T00:00:00.000Z,01/09/2024,H,3,2,2.0,1.0,10.0,12.0,4.0,3.0,6.0,3.0,19.0,10.0,2.0,0.0,0.0,1.0,SP1,3,0,10.0,25.0,2.0,3.0,4.0,0.0,25.0,15.0,4.0,6.0,33,15,48,16,34,50,31,25,6
"ObjectId(""682b8a710b6a9f2c872ef2e2"")",2425,Celta,Real Madrid,2025-05-04T00:00:00.000Z,04/05/2025,H,3,2,2.0,0.0,17.0,14.0,6.0,7.0,4.0,6.0,5.0,11.0,2.0,1.0,0.0,0.0,SP1,3,0,10.0,5.0,9.0,9.0,12.0,8.0,25.0,50.0,12.0,7.0,46,7,53,16,34,50,43,25,18
"ObjectId(""682b8a710b6a9f2c872ef2e3"")",2425,Celta,Alaves,2025-01-27T00:00:00.000Z,27/01/2025,D,1,1,1.0,0.0,3.0,5.0,1.0,2.0,3.0,4.0,15.0,14.0,2.0,3.0,0.0,0.0,SP1,1,1,10.0,15.0,5.0,4.0,5.0,1.0,90.0,75.0,6.0,6.0,23,26,49,16,34,50,13,25,-12
"ObjectId(""682b8a710b6a9f2c872ef2e4"")",2425,Celta,Betis,2024-11-10T00:00:00.000Z,10/11/2024,D,2,2,1.0,1.0,19.0,3.0,6.0,2.0,2.0,0.0,12.0,8.0,3.0,0.0,0.0,0.0,SP1,1,1,15.0,0.0,7.0,7.0,12.0,3.0,60.0,150.0,10.0,7.0,33,15,48,16,34,50,31,25,6
"ObjectId(""682b8a710b6a9f2c872ef2e5"")",2425,Celta,Mallorca,2025-04-05T00:00:00.000Z,05/04/2025,A,1,2,1.0,0.0,7.0,10.0,2.0,4.0,4.0,2.0,9.0,11.0,3.0,0.0,0.0,0.0,SP1,0,3,15.0,0.0,7.0,6.0,8.0,6.0,45.0,65.0,6.0,11.0,27,21,48,16,34,50,19,25,-6
"ObjectId(""682b8a710b6a9f2c872ef2e6"")",2425,Celta,Sociedad,2025-05-13T00:00:00.000Z,13/05/2025,A,0,1,0.0,1.0,15.0,6.0,5.0,2.0,14.0,1.0,18.0,11.0,3.0,1.0,0.0,0.0,SP1,0,3,15.0,5.0,5.0,10.0,7.0,7.0,55.0,30.0,2.0,6.0,24,27,51,16,34,50,17,25,-8
"ObjectId(""682b8a710b6a9f2c872ef2e7"")",2425,Celta,Espanol,2024-11-30T00:00:00.000Z,30/11/2024,H,3,1,1.0,0.0,9.0,16.0,5.0,2.0,2.0,5.0,13.0,7.0,2.0,2.0,0.0,0.0,SP1,3,0,10.0,10.0,8.0,6.0,9.0,4.0,65.0,135.0,3.0,5.0,27,21,48,16,34,50,21,25,-4
"ObjectId(""682b8a710b6a9f2c872ef2e8"")",2425,Celta,Valencia,2025-02-02T00:00:00.000Z,02/02/2025,H,2,1,1.0,0.0,8.0,3.0,5.0,2.0,5.0,2.0,9.0,17.0,1.0,2.0,0.0,0.0,SP1,3,0,5.0,10.0,8.0,5.0,7.0,2.0,65.0,80.0,5.0,4.0,31,19,50,16,34,50,26,25,1
"ObjectId(""682b8a710b6a9f2c872ef2e9"")",2425,Celta,Girona,2025-03-01T00:00:00.000Z,01/03/2025,D,2,2,1.0,1.0,9.0,10.0,6.0,6.0,4.0,2.0,8.0,17.0,0.0,0.0,0.0,0.0,SP1,1,1,0.0,0.0,7.0,4.0,6.0,2.0,75.0,105.0,3.0,8.0,24,27,51,16,34,50,27,25,2
"ObjectId(""682b8a710b6a9f2c872ef2ea"")",2425,Celta,Sevilla,2024-12-14T00:00:00.000Z,14/12/2024,H,1,0,0.0,0.0,8.0,10.0,3.0,2.0,3.0,4.0,12.0,9.0,7.0,3.0,0.0,0.0,SP1,3,0,35.0,15.0,5.0,5.0,10.0,4.0,130.0,120.0,4.0,8.0,24,24,48,16,34,50,17,25,-8
"ObjectId(""682b8a710b6a9f2c872ef2eb"")",2425,Celta,Leganes,2024-10-27T00:00:00.000Z,27/10/2024,H,3,0,0.0,0.0,7.0,18.0,4.0,5.0,4.0,2.0,15.0,17.0,2.0,2.0,0.0,0.0,SP1,3,0,10.0,10.0,2.0,7.0,4.0,3.0,35.0,140.0,3.0,4.0,22,28,50,16,34,50,20,25,-5
"ObjectId(""682b8a710b6a9f2c872ef2ec"")",2425,Celta,Ath Bilbao,2024-09-22T00:00:00.000Z,22/09/2024,H,3,1,2.0,1.0,10.0,11.0,7.0,4.0,3.0,6.0,16.0,11.0,3.0,2.0,0.0,0.0,SP1,3,0,15.0,10.0,2.0,5.0,4.0,0.0,40.0,40.0,9.0,9.0,39,9,48,16,34,50,32,25,7
"ObjectId(""682b8a710b6a9f2c872ef2ed"")",2425,Celta,Barcelona,2025-04-19T00:00:00.000Z,19/04/2025,H,4,3,1.0,1.0,18.0,11.0,6.0,8.0,4.0,1.0,10.0,13.0,2.0,2.0,0.0,0.0,SP1,3,0,10.0,10.0,13.0,7.0,13.0,8.0,25.0,50.0,13.0,10.0,43,10,53,16,34,50,50,25,25
"ObjectId(""682b8a710b6a9f2c872ef2ef"")",2425,Celta,Valladolid,2025-03-15T00:00:00.000Z,15/03/2025,A,0,1,0.0,0.0,5.0,10.0,2.0,1.0,3.0,4.0,9.0,15.0,3.0,3.0,0.0,0.0,SP1,0,3,15.0,15.0,3.0,6.0,7.0,3.0,125.0,90.0,1.0,11.0,13,37,50,16,34,50,11,25,-14
"ObjectId(""682b8a710b6a9f2c872ef2f2"")",2425,Celta,Las Palmas,2024-10-05T00:00:00.000Z,05/10/2024,A,0,1,0.0,1.0,24.0,8.0,5.0,1.0,11.0,2.0,9.0,13.0,3.0,8.0,0.0,2.0,SP1,0,3,15.0,90.0,6.0,6.0,3.0,0.0,25.0,50.0,1.0,4.0,17,32,49,16,34,50,21,25,-4
"ObjectId(""682b8a710b6a9f2c872ef2f3"")",2425,Celta,Vallecano,2025-01-10T00:00:00.000Z,10/01/2025,H,2,1,1.0,1.0,8.0,23.0,5.0,7.0,3.0,3.0,18.0,9.0,2.0,3.0,0.0,1.0,SP1,3,0,10.0,40.0,7.0,4.0,5.0,4.0,85.0,125.0,6.0,7.0,25,22,47,16,34,50,24,25,-1
"ObjectId(""682b8a710b6a9f2c872ef2f4"")",2425,Celta,Ath Madrid,2025-02-15T00:00:00.000Z,15/02/2025,D,1,1,0.0,0.0,9.0,11.0,3.0,4.0,2.0,7.0,8.0,18.0,3.0,5.0,1.0,0.0,SP1,1,1,40.0,25.0,9.0,4.0,13.0,1.0,75.0,90.0,8.0,4.0,43,7,50,16,34,50,38,25,13
"ObjectId(""682b8a710b6a9f2c872ef319"")",2425,Newcastle,Liverpool,2025-02-26T00:00:00.000Z,26/02/2025,H,2,0,1.0,0.0,12.0,3.0,3.0,0.0,4.0,2.0,12.0,11.0,0.0,1.0,0.0,0.0,E0,3,0,0.0,5.0,13.0,11.0,11.0,12.0,75.0,30.0,11.0,6.0,45,6,51,28,22,50,41,28,13
"ObjectId(""682b8a710b6a9f2c872ef31c"")",2425,Newcastle,Brentford,2024-12-07T00:00:00.000Z,07/12/2024,H,4,2,2.0,2.0,11.0,16.0,8.0,3.0,3.0,4.0,10.0,7.0,3.0,0.0,0.0,0.0,E0,3,0,15.0,0.0,17.0,6.0,13.0,5.0,35.0,45.0,7.0,8.0,31,19,50,28,22,50,38,28,10
"ObjectId(""682b8a710b6a9f2c872ef31e"")",2425,Newcastle,Man City,2025-02-15T00:00:00.000Z,15/02/2025,H,4,0,3.0,0.0,11.0,3.0,7.0,1.0,7.0,4.0,5.0,13.0,0.0,1.0,0.0,0.0,E0,3,0,0.0,5.0,12.0,13.0,10.0,12.0,45.0,25.0,10.0,9.0,39,12,51,28,22,50,40,28,12
"ObjectId(""682b8a710b6a9f2c872ef31f"")",2425,Newcastle,Wolves,2024-09-15T00:00:00.000Z,15/09/2024,A,1,2,1.0,0.0,12.0,14.0,5.0,6.0,4.0,7.0,17.0,6.0,3.0,3.0,0.0,0.0,E0,0,3,15.0,15.0,2.0,1.0,0.0,1.0,10.0,10.0,1.0,7.0,20,32,52,28,22,50,26,28,-2
"ObjectId(""682b8a710b6a9f2c872ef320"")",2425,Newcastle,Brighton,2025-05-04T00:00:00.000Z,04/05/2025,D,1,1,1.0,0.0,5.0,13.0,2.0,5.0,1.0,4.0,15.0,10.0,2.0,1.0,0.0,0.0,E0,1,1,10.0,5.0,9.0,5.0,10.0,6.0,30.0,30.0,4.0,12.0,29,17,46,28,22,50,27,28,-1
"ObjectId(""682b8a710b6a9f2c872ef321"")",2425,Newcastle,West Ham,2025-03-10T00:00:00.000Z,10/03/2025,A,0,1,0.0,0.0,9.0,9.0,2.0,3.0,3.0,4.0,7.0,15.0,0.0,1.0,0.0,0.0,E0,0,3,0.0,5.0,5.0,7.0,6.0,9.0,50.0,35.0,7.0,6.0,20,29,49,28,22,50,22,28,-6
"ObjectId(""682b8a710b6a9f2c872ef322"")",2425,Newcastle,Chelsea,2024-10-27T00:00:00.000Z,27/10/2024,H,2,1,1.0,1.0,17.0,11.0,7.0,3.0,7.0,4.0,13.0,16.0,6.0,3.0,0.0,0.0,E0,3,0,30.0,15.0,6.0,4.0,5.0,5.0,70.0,35.0,10.0,5.0,38,11,49,28,22,50,34,28,6
"ObjectId(""682b8a710b6a9f2c872ef323"")",2425,Newcastle,Ipswich,2024-12-21T00:00:00.000Z,21/12/2024,A,0,4,0.0,3.0,10.0,15.0,2.0,7.0,2.0,1.0,9.0,7.0,2.0,0.0,0.0,0.0,E0,0,3,10.0,0.0,3.0,7.0,2.0,5.0,70.0,45.0,4.0,5.0,7,40,47,28,22,50,13,28,-15
"ObjectId(""682b8a710b6a9f2c872ef324"")",2425,Newcastle,Aston Villa,2025-04-19T00:00:00.000Z,19/04/2025,H,4,1,1.0,1.0,23.0,10.0,9.0,3.0,7.0,7.0,9.0,12.0,1.0,3.0,0.0,0.0,E0,3,0,5.0,15.0,8.0,7.0,9.0,9.0,30.0,15.0,12.0,15.0,37,10,47,28,22,50,32,28,4
"ObjectId(""682b8a710b6a9f2c872ef325"")",2425,Newcastle,Fulham,2024-09-21T00:00:00.000Z,21/09/2024,H,3,1,2.0,0.0,22.0,15.0,11.0,4.0,6.0,0.0,16.0,8.0,6.0,0.0,0.0,0.0,E0,3,0,30.0,0.0,3.0,3.0,4.0,4.0,20.0,25.0,5.0,10.0,26,23,49,28,22,50,27,28,-1
"ObjectId(""682b8a710b6a9f2c872ef327"")",2425,Newcastle,Everton,2024-10-05T00:00:00.000Z,05/10/2024,D,0,0,0.0,0.0,8.0,14.0,2.0,3.0,0.0,10.0,12.0,8.0,1.0,2.0,0.0,0.0,E0,1,1,5.0,10.0,4.0,4.0,3.0,4.0,50.0,25.0,4.0,8.0,21,24,45,28,22,50,24,28,-4
"ObjectId(""682b8a710b6a9f2c872ef328"")",2425,Newcastle,Southampton,2025-01-25T00:00:00.000Z,25/01/2025,A,1,3,1.0,2.0,12.0,17.0,5.0,9.0,3.0,8.0,10.0,5.0,1.0,0.0,0.0,0.0,E0,0,3,5.0,0.0,3.0,11.0,0.0,10.0,65.0,40.0,0.0,12.0,6,45,51,28,22,50,12,28,-16
"ObjectId(""682b8a710b6a9f2c872ef32a"")",2425,Newcastle,Leicester,2025-04-07T00:00:00.000Z,07/04/2025,A,0,3,0.0,3.0,7.0,16.0,2.0,5.0,12.0,2.0,8.0,9.0,2.0,0.0,0.0,0.0,E0,0,3,10.0,0.0,0.0,6.0,0.0,9.0,55.0,35.0,0.0,9.0,12,39,51,28,22,50,13,28,-15
"ObjectId(""682b8a710b6a9f2c872ef32c"")",2425,Newcastle,Man United,2024-12-30T00:00:00.000Z,30/12/2024,A,0,2,0.0,2.0,10.0,12.0,0.0,4.0,2.0,3.0,13.0,8.0,1.0,1.0,0.0,0.0,E0,0,3,5.0,5.0,10.0,11.0,7.0,7.0,45.0,35.0,3.0,10.0,18,30,48,28,22,50,20,28,-8
"ObjectId(""682b8a710b6a9f2c872ef32f"")",2425,Newcastle,Tottenham,2025-01-04T00:00:00.000Z,04/01/2025,A,1,2,1.0,2.0,13.0,14.0,4.0,4.0,9.0,10.0,11.0,15.0,1.0,4.0,0.0,0.0,E0,0,3,5.0,20.0,10.0,12.0,2.0,10.0,25.0,25.0,4.0,12.0,21,30,51,28,22,50,34,28,6
"ObjectId(""682b8a710b6a9f2c872ef333"")",2425,Newcastle,Crystal Palace,2024-11-30T00:00:00.000Z,30/11/2024,D,1,1,0.0,0.0,16.0,1.0,4.0,0.0,8.0,9.0,12.0,11.0,3.0,3.0,0.0,0.0,E0,1,1,15.0,15.0,3.0,7.0,5.0,7.0,85.0,45.0,5.0,6.0,22,25,47,28,22,50,20,28,-8
"ObjectId(""682b8a710b6a9f2c872ef336"")",2425,Newcastle,Nott'm Forest,2024-11-10T00:00:00.000Z,10/11/2024,A,1,3,1.0,0.0,9.0,17.0,3.0,6.0,4.0,5.0,13.0,6.0,1.0,1.0,0.0,0.0,E0,0,3,5.0,5.0,6.0,5.0,8.0,5.0,45.0,50.0,10.0,5.0,32,17,49,28,22,50,26,28,-2
"ObjectId(""682b8a710b6a9f2c872ef310"")",2425,Heidenheim,Leverkusen,2024-11-23T00:00:00.000Z,23/11/2024,H,5,2,2.0,2.0,20.0,6.0,10.0,3.0,6.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,D1,3,0,0.0,0.0,10.0,8.0,8.0,6.0,70.0,110.0,7.0,1.0,27,6,33,8,26,34,29,18,11
"ObjectId(""682b8a710b6a9f2c872ef312"")",2425,Heidenheim,Mainz,2024-09-28T00:00:00.000Z,28/09/2024,A,0,2,0.0,1.0,7.0,14.0,2.0,7.0,7.0,6.0,10.0,10.0,4.0,4.0,1.0,1.0,D1,0,3,45.0,45.0,2.0,4.0,1.0,3.0,20.0,25.0,5.0,6.0,21,12,33,8,26,34,16,18,-2
"ObjectId(""682b8a710b6a9f2c872ef313"")",2425,Heidenheim,Dortmund,2024-09-13T00:00:00.000Z,13/09/2024,H,4,2,3.0,1.0,13.0,11.0,7.0,4.0,8.0,1.0,13.0,18.0,2.0,2.0,0.0,0.0,D1,3,0,10.0,10.0,2.0,2.0,3.0,3.0,0.0,15.0,4.0,6.0,24,9,33,8,26,34,31,18,13
"ObjectId(""682b8a710b6a9f2c872ef314"")",2425,Heidenheim,Bochum,2024-12-22T00:00:00.000Z,22/12/2024,H,2,0,2.0,0.0,14.0,10.0,4.0,2.0,5.0,2.0,18.0,15.0,2.0,7.0,0.0,0.0,D1,3,0,10.0,35.0,4.0,8.0,2.0,3.0,35.0,85.0,4.0,0.0,12,18,30,8,26,34,12,18,-6
"ObjectId(""682b8a710b6a9f2c872ef315"")",2425,Heidenheim,Bayern Munich,2024-12-07T00:00:00.000Z,07/12/2024,H,4,2,1.0,0.0,21.0,2.0,10.0,2.0,8.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,D1,3,0,5.0,0.0,13.0,8.0,13.0,3.0,10.0,95.0,13.0,1.0,34,1,35,8,26,34,41,18,23
"ObjectId(""682b8a710b6a9f2c872ef316"")",2425,Heidenheim,RB Leipzig,2025-02-23T00:00:00.000Z,23/02/2025,D,2,2,1.0,2.0,17.0,4.0,6.0,2.0,7.0,4.0,15.0,15.0,3.0,3.0,0.0,0.0,D1,1,1,15.0,15.0,11.0,6.0,10.0,1.0,55.0,55.0,7.0,0.0,22,7,29,8,26,34,21,18,3
"ObjectId(""682b8a710b6a9f2c872ef317"")",2425,Heidenheim,Werder Bremen,2025-01-15T00:00:00.000Z,15/01/2025,D,3,3,1.0,1.0,12.0,14.0,5.0,5.0,4.0,2.0,10.0,15.0,5.0,3.0,0.0,0.0,D1,1,1,25.0,15.0,10.0,6.0,8.0,0.0,40.0,75.0,10.0,3.0,13,16,29,8,26,34,15,18,-3
"ObjectId(""682b8a710b6a9f2c872ef318"")",2425,Heidenheim,Holstein Kiel,2024-11-02T00:00:00.000Z,02/11/2024,H,1,0,1.0,0.0,11.0,17.0,6.0,4.0,5.0,6.0,16.0,14.0,4.0,5.0,0.0,0.0,D1,3,0,20.0,25.0,3.0,8.0,0.0,6.0,35.0,85.0,2.0,4.0,10,25,35,8,26,34,16,18,-2
"ObjectId(""682b8a710b6a9f2c872ef31a"")",2425,Heidenheim,M'gladbach,2024-10-19T00:00:00.000Z,19/10/2024,H,3,2,1.0,1.0,20.0,19.0,10.0,6.0,6.0,3.0,15.0,9.0,3.0,3.0,0.0,0.0,D1,3,0,15.0,15.0,4.0,6.0,3.0,6.0,30.0,70.0,6.0,6.0,20,14,34,8,26,34,22,18,4
"ObjectId(""682b8a710b6a9f2c872ef31b"")",2425,Heidenheim,Augsburg,2025-01-25T00:00:00.000Z,25/01/2025,H,2,1,1.0,0.0,11.0,11.0,7.0,6.0,6.0,4.0,8.0,9.0,1.0,0.0,0.0,0.0,D1,3,0,5.0,0.0,3.0,7.0,7.0,1.0,80.0,75.0,6.0,4.0,18,12,30,8,26,34,14,18,-4
"ObjectId(""682b8a710b6a9f2c872ef31d"")",2425,Heidenheim,Freiburg,2025-02-08T00:00:00.000Z,08/02/2025,H,1,0,1.0,0.0,9.0,11.0,3.0,5.0,6.0,3.0,11.0,8.0,3.0,1.0,0.0,0.0,D1,3,0,15.0,5.0,10.0,8.0,10.0,1.0,60.0,50.0,6.0,4.0,25,7,32,8,26,34,24,18,6
"ObjectId(""682b8a710b6a9f2c872ef37a"")",2425,Getafe,Osasuna,2025-03-16T00:00:00.000Z,16/03/2025,A,1,2,1.0,0.0,12.0,7.0,4.0,4.0,3.0,2.0,19.0,15.0,2.0,3.0,0.0,1.0,SP1,0,3,10.0,40.0,8.0,8.0,6.0,12.0,55.0,95.0,6.0,9.0,33,15,48,20,32,52,31,17,14
"ObjectId(""682b8a710b6a9f2c872ef37b"")",2425,Getafe,Real Madrid,2024-12-01T00:00:00.000Z,01/12/2024,H,2,0,2.0,0.0,13.0,8.0,4.0,3.0,5.0,3.0,7.0,26.0,2.0,6.0,0.0,0.0,SP1,3,0,10.0,30.0,13.0,2.0,12.0,1.0,50.0,110.0,12.0,5.0,46,7,53,20,32,52,43,17,26
"ObjectId(""682b8a710b6a9f2c872ef37c"")",2425,Getafe,Alaves,2025-02-09T00:00:00.000Z,09/02/2025,A,0,1,0.0,1.0,12.0,4.0,4.0,3.0,8.0,3.0,16.0,16.0,2.0,6.0,0.0,0.0,SP1,0,3,10.0,30.0,4.0,5.0,6.0,6.0,45.0,125.0,5.0,8.0,23,26,49,20,32,52,13,17,-4
"ObjectId(""682b8a710b6a9f2c872ef37d"")",2425,Getafe,Betis,2024-09-18T00:00:00.000Z,18/09/2024,H,2,1,0.0,0.0,18.0,15.0,8.0,5.0,8.0,4.0,10.0,20.0,3.0,5.0,0.0,0.0,SP1,3,0,15.0,25.0,3.0,1.0,4.0,1.0,15.0,25.0,5.0,3.0,33,15,48,20,32,52,31,17,14
"ObjectId(""682b8a710b6a9f2c872ef37e"")",2425,Getafe,Celta,2024-11-04T00:00:00.000Z,04/11/2024,H,1,0,1.0,0.0,10.0,10.0,3.0,2.0,0.0,2.0,12.0,11.0,1.0,4.0,0.0,1.0,SP1,3,0,5.0,45.0,8.0,3.0,7.0,2.0,55.0,70.0,4.0,6.0,36,15,51,20,32,52,31,17,14
"ObjectId(""682b8a710b6a9f2c872ef37f"")",2425,Getafe,Sociedad,2025-01-26T00:00:00.000Z,26/01/2025,A,0,3,0.0,0.0,13.0,13.0,4.0,4.0,5.0,2.0,11.0,15.0,3.0,6.0,0.0,0.0,SP1,0,3,15.0,30.0,4.0,3.0,10.0,4.0,75.0,110.0,7.0,7.0,24,27,51,20,32,52,17,17,0
"ObjectId(""682b8a710b6a9f2c872ef380"")",2425,Getafe,Espanol,2025-04-18T00:00:00.000Z,18/04/2025,H,1,0,1.0,0.0,9.0,9.0,3.0,4.0,6.0,8.0,12.0,15.0,0.0,2.0,0.0,1.0,SP1,3,0,0.0,35.0,6.0,9.0,9.0,12.0,50.0,95.0,8.0,9.0,27,21,48,20,32,52,21,17,4
"ObjectId(""682b8a710b6a9f2c872ef381"")",2425,Getafe,Valencia,2025-05-10T00:00:00.000Z,10/05/2025,H,3,0,3.0,0.0,10.0,10.0,6.0,3.0,2.0,6.0,17.0,20.0,3.0,5.0,0.0,0.0,SP1,3,0,15.0,25.0,5.0,6.0,10.0,6.0,60.0,120.0,11.0,3.0,31,19,50,20,32,52,26,17,9
"ObjectId(""682b8a710b6a9f2c872ef382"")",2425,Getafe,Girona,2025-02-14T00:00:00.000Z,14/02/2025,A,1,2,0.0,1.0,14.0,10.0,4.0,6.0,3.0,3.0,11.0,23.0,2.0,3.0,1.0,0.0,SP1,0,3,35.0,15.0,10.0,6.0,9.0,9.0,40.0,110.0,6.0,11.0,24,27,51,20,32,52,27,17,10
"ObjectId(""682b8a710b6a9f2c872ef383"")",2425,Getafe,Sevilla,2024-09-14T00:00:00.000Z,14/09/2024,H,1,0,1.0,0.0,10.0,15.0,4.0,4.0,3.0,4.0,19.0,15.0,3.0,4.0,1.0,0.0,SP1,3,0,40.0,20.0,1.0,1.0,0.0,1.0,30.0,5.0,2.0,3.0,24,24,48,20,32,52,17,17,0
"ObjectId(""682b8a710b6a9f2c872ef384"")",2425,Getafe,Leganes,2025-03-02T00:00:00.000Z,02/03/2025,H,1,0,0.0,0.0,5.0,9.0,1.0,0.0,2.0,6.0,15.0,15.0,1.0,1.0,0.0,0.0,SP1,3,0,5.0,5.0,6.0,8.0,4.0,12.0,150.0,95.0,2.0,10.0,22,28,50,20,32,52,20,17,3
"ObjectId(""682b8a710b6a9f2c872ef386"")",2425,Getafe,Barcelona,2024-09-25T00:00:00.000Z,25/09/2024,H,1,0,1.0,0.0,16.0,7.0,4.0,1.0,7.0,5.0,4.0,14.0,1.0,1.0,0.0,0.0,SP1,3,0,5.0,5.0,9.0,2.0,6.0,1.0,20.0,50.0,15.0,3.0,43,10,53,20,32,52,50,17,33
"ObjectId(""682b8a710b6a9f2c872ef387"")",2425,Getafe,Valladolid,2025-04-06T00:00:00.000Z,06/04/2025,A,0,4,0.0,3.0,5.0,16.0,0.0,9.0,3.0,4.0,11.0,17.0,3.0,1.0,1.0,0.0,SP1,0,3,40.0,5.0,2.0,8.0,4.0,12.0,95.0,120.0,1.0,6.0,13,37,50,20,32,52,11,17,-6
